id,date,store_nbr,family,sales,onpromotion
510881,2013-10-14,43,DAIRY,60.0,0
2154574,2016-04-27,13,BOOKS,0.0,0
1207133,2014-11-10,29,PET SUPPLIES,0.0,0
1102952,2014-09-12,6,PET SUPPLIES,5.0,0
1825388,2015-10-24,26,PET SUPPLIES,0.0,0
197368,2013-04-21,46,POULTRY,1344.1951,0
2031702,2016-02-18,15,MEATS,135.911,13
1625874,2015-07-04,28,PRODUCE,2147.101,3
2885566,2017-06-12,23,GROCERY II,30.0,0
1727893,2015-08-30,40,GROCERY II,25.0,0
2935372,2017-07-10,20,"LIQUOR,WINE,BEER",28.0,1
2575316,2016-12-19,18,PREPARED FOODS,54.504,1
291455,2013-06-13,36,SEAFOOD,2.0,0
914303,2014-05-30,13,BREAD/BAKERY,75.0,0
209494,2013-04-28,37,EGGS,190.0,0
1760888,2015-09-18,17,DAIRY,339.0,0
1117936,2014-09-21,26,POULTRY,225.077,0
324279,2013-07-01,8,LINGERIE,34.0,0
122408,2013-03-10,43,FROZEN FOODS,17.607,0
2197670,2016-05-21,22,BEAUTY,0.0,0
71026,2013-02-09,51,EGGS,397.0,0
1935446,2015-12-26,14,PREPARED FOODS,75.0,0
1827155,2015-10-25,26,FROZEN FOODS,60.793,0
1611405,2015-06-26,22,HOME AND KITCHEN I,0.0,0
1103339,2014-09-13,17,HOME APPLIANCES,0.0,0
1185210,2014-10-29,14,HOME AND KITCHEN I,20.0,0
2320965,2016-07-29,31,DELI,317.678,56
2001351,2016-02-01,14,AUTOMOTIVE,3.0,0
2140919,2016-04-19,3,FROZEN FOODS,249.0,2
2876849,2017-06-07,29,DAIRY,787.0,144
1231779,2014-11-24,20,LINGERIE,0.0,0
1403399,2015-03-01,36,DAIRY,699.0,0
1773274,2015-09-25,14,LADIESWEAR,0.0,0
2646016,2017-01-28,51,EGGS,313.0,2
2582519,2016-12-23,20,BREAD/BAKERY,226.0,0
1887596,2015-11-28,21,PREPARED FOODS,99.24,0
2761511,2017-04-03,42,BREAD/BAKERY,568.156,1
866301,2014-05-03,16,HOME CARE,0.0,0
1980007,2016-01-20,15,CLEANING,952.0,1
1525448,2015-05-09,10,MAGAZINES,0.0,0
2802046,2017-04-26,3,HOME AND KITCHEN II,63.0,5
2801628,2017-04-26,18,PLAYERS AND ELECTRONICS,9.0,0
804997,2014-03-29,45,POULTRY,2044.443,0
1254116,2014-12-06,47,HOME APPLIANCES,0.0,0
2648166,2017-01-30,12,HOME AND KITCHEN I,10.0,1
711220,2014-02-05,15,BOOKS,0.0,0
1280753,2014-12-21,44,MAGAZINES,13.0,0
2564030,2016-12-12,50,PREPARED FOODS,105.393,2
326480,2013-07-03,2,FROZEN FOODS,107.434,0
1004789,2014-07-19,51,BREAD/BAKERY,1148.096,1
1100953,2014-09-11,5,CLEANING,825.0,1
1002576,2014-07-18,4,BEVERAGES,1934.0,1
424349,2013-08-27,16,BEAUTY,0.0,0
240549,2013-05-15,9,GROCERY I,4518.0,0
2480633,2016-10-27,11,MAGAZINES,1.0,0
1696414,2015-08-12,8,HOME AND KITCHEN II,10.0,0
800624,2014-03-27,23,FROZEN FOODS,49.0,0
2804841,2017-04-27,9,CELEBRATION,5.0,0
2969372,2017-07-29,24,SEAFOOD,22.713,0
1255854,2014-12-07,46,CELEBRATION,28.0,0
1440600,2015-03-22,3,HOME CARE,0.0,0
1576712,2015-06-06,49,BREAD/BAKERY,1493.8,0
123531,2013-03-11,25,GROCERY I,1544.0,0
1266926,2014-12-13,7,MAGAZINES,2.0,0
1646478,2015-07-15,7,DELI,158.691,0
2960310,2017-07-24,20,GROCERY I,4460.156,60
1450489,2015-03-27,8,CLEANING,1128.0,2
900391,2014-05-22,22,LADIESWEAR,0.0,0
682208,2014-01-19,5,SEAFOOD,15.531,0
1481185,2015-04-14,19,GROCERY II,12.0,0
2750376,2017-03-28,3,MEATS,579.229,0
1630966,2015-07-07,21,CLEANING,0.0,0
213842,2013-05-01,1,BEAUTY,1.0,0
863134,2014-05-01,27,LADIESWEAR,0.0,0
1653319,2015-07-19,48,LADIESWEAR,57.0,0
1615690,2015-06-28,42,EGGS,0.0,0
1117220,2014-09-20,7,BREAD/BAKERY,579.489,0
2934787,2017-07-09,53,SCHOOL AND OFFICE SUPPLIES,2.0,0
101295,2013-02-26,50,HOME CARE,0.0,0
1576413,2015-06-06,40,BEVERAGES,4410.0,1
2970849,2017-07-30,16,MEATS,62.681,0
83111,2013-02-16,40,HOME APPLIANCES,0.0,0
1849030,2015-11-06,4,CLEANING,928.0,1
1490984,2015-04-19,43,FROZEN FOODS,32.435,0
1682557,2015-08-05,19,LADIESWEAR,7.0,0
1491838,2015-04-20,18,CLEANING,621.0,3
2894878,2017-06-17,34,LADIESWEAR,13.0,0
2810123,2017-04-30,7,DAIRY,1395.0,28
1187744,2014-10-30,35,DAIRY,132.0,0
2619038,2017-01-13,44,PET SUPPLIES,28.0,0
1165047,2014-10-17,48,HOME AND KITCHEN I,17.0,0
960852,2014-06-25,19,MEATS,118.413,0
2843083,2017-05-19,31,BABY CARE,0.0,0
69182,2013-02-08,5,HARDWARE,2.0,0
1424078,2015-03-13,16,PREPARED FOODS,51.0,0
1746999,2015-09-10,27,GROCERY I,2372.0,4
72781,2013-02-10,50,HOME AND KITCHEN II,0.0,0
2737665,2017-03-21,23,HOME CARE,168.0,3
2853711,2017-05-25,3,BEVERAGES,7508.0,32
2468915,2016-10-20,32,LAWN AND GARDEN,0.0,0
663388,2014-01-09,22,"LIQUOR,WINE,BEER",0.0,0
2543251,2016-12-01,19,CLEANING,749.0,5
1915493,2015-12-13,54,DAIRY,260.0,2
1270100,2014-12-15,45,PREPARED FOODS,335.521,0
82948,2013-02-16,36,LADIESWEAR,0.0,0
1930927,2015-12-22,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
730289,2014-02-15,49,SEAFOOD,68.234,0
1726678,2015-08-29,7,LADIESWEAR,5.0,0
616340,2013-12-12,51,SEAFOOD,8.687,0
1895946,2015-12-02,6,PRODUCE,3926.585,189
1114867,2014-09-19,4,POULTRY,547.256,36
1982731,2016-01-21,40,PERSONAL CARE,293.0,1
2676436,2017-02-14,6,BOOKS,0.0,0
1811869,2015-10-16,47,BOOKS,0.0,0
11453,2013-01-07,30,BEAUTY,0.0,0
842075,2014-04-19,36,HARDWARE,0.0,0
2128155,2016-04-12,21,HOME CARE,169.0,1
479485,2013-09-27,12,POULTRY,65.406,0
1605709,2015-06-23,12,POULTRY,121.474,0
1171400,2014-10-21,26,SEAFOOD,1.0,0
293965,2013-06-14,8,BABY CARE,0.0,0
1275788,2014-12-18,6,DAIRY,782.0,1
735545,2014-02-18,47,DAIRY,1539.0,0
1987725,2016-01-24,31,BEVERAGES,2904.0,2
367366,2013-07-26,17,EGGS,46.0,0
504052,2013-10-10,51,EGGS,261.0,0
113026,2013-03-05,30,BABY CARE,0.0,0
2190352,2016-05-17,17,EGGS,134.0,2
2126116,2016-04-11,14,PERSONAL CARE,281.0,0
1195810,2014-11-04,11,"LIQUOR,WINE,BEER",10.0,0
1965128,2016-01-11,47,FROZEN FOODS,236.524,4
312328,2013-06-25,22,HOME AND KITCHEN II,0.0,0
1867028,2015-11-16,44,LAWN AND GARDEN,4.0,0
2894646,2017-06-17,28,HOME CARE,363.0,16
2083019,2016-03-17,54,PET SUPPLIES,0.0,0
1986456,2016-01-23,45,LINGERIE,11.0,0
860971,2014-04-30,17,BABY CARE,0.0,0
1085267,2014-09-03,1,PREPARED FOODS,100.09,1
605747,2013-12-06,54,SEAFOOD,0.0,0
746265,2014-02-24,48,BEVERAGES,1595.0,0
2120996,2016-04-08,20,LAWN AND GARDEN,5.0,0
2443906,2016-10-06,30,PERSONAL CARE,85.0,5
2862918,2017-05-30,38,BEVERAGES,1785.0,32
1196417,2014-11-04,29,BEAUTY,0.0,0
534475,2013-10-27,6,CLEANING,1543.0,0
2730248,2017-03-17,15,PET SUPPLIES,2.0,1
1079896,2014-08-31,1,BOOKS,0.0,0
2623713,2017-01-16,26,HOME AND KITCHEN I,43.0,13
1004007,2014-07-19,3,HOME AND KITCHEN I,91.0,0
2257075,2016-06-23,39,CLEANING,911.0,11
428135,2013-08-29,21,PET SUPPLIES,0.0,0
2247798,2016-06-18,29,BEVERAGES,2966.0,20
2509026,2016-11-11,9,BEVERAGES,2467.0,45
2460962,2016-10-16,1,LAWN AND GARDEN,8.0,0
836312,2014-04-16,24,PET SUPPLIES,0.0,0
1394366,2015-02-24,32,HOME APPLIANCES,0.0,0
631290,2013-12-21,22,AUTOMOTIVE,0.0,0
822120,2014-04-08,26,MEATS,177.23,0
1708994,2015-08-20,10,MAGAZINES,0.0,0
1484915,2015-04-16,23,HARDWARE,0.0,0
736964,2014-02-19,37,DAIRY,1090.0,0
1758598,2015-09-16,51,POULTRY,840.707,0
1235157,2014-11-26,16,AUTOMOTIVE,5.0,0
607255,2013-12-07,47,"LIQUOR,WINE,BEER",390.0,0
290880,2013-06-13,20,HOME CARE,0.0,0
608538,2013-12-08,33,HOME CARE,0.0,0
2675042,2017-02-14,16,PREPARED FOODS,27.0,1
2389046,2016-09-05,41,FROZEN FOODS,89.595,0
2214742,2016-05-30,50,GROCERY II,44.0,0
2264872,2016-06-27,8,HOME AND KITCHEN II,30.0,1
1244835,2014-12-01,37,DELI,161.498,4
2775441,2017-04-11,33,DELI,121.0,2
1465200,2015-04-05,20,AUTOMOTIVE,13.0,0
1298729,2015-01-01,49,HARDWARE,0.0,0
1295214,2014-12-30,5,PRODUCE,2708.679,0
649037,2014-01-01,2,PET SUPPLIES,0.0,0
2163106,2016-05-01,51,"LIQUOR,WINE,BEER",0.0,0
2777137,2017-04-12,30,"LIQUOR,WINE,BEER",5.0,0
2158370,2016-04-29,2,BREAD/BAKERY,599.0,3
675349,2014-01-15,9,BOOKS,0.0,0
60063,2013-02-03,44,BEVERAGES,6336.0,0
541386,2013-10-31,49,LINGERIE,4.0,0
1569302,2015-06-02,40,LAWN AND GARDEN,0.0,0
2837706,2017-05-16,30,BEVERAGES,1232.0,23
1297,2013-01-01,45,EGGS,0.0,0
2392828,2016-09-07,47,SCHOOL AND OFFICE SUPPLIES,173.0,7
280410,2013-06-07,27,DELI,177.09,0
790115,2014-03-21,28,PREPARED FOODS,39.091,0
1006601,2014-07-20,52,BEAUTY,0.0,0
1610794,2015-06-25,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
11504,2013-01-07,31,LAWN AND GARDEN,0.0,0
1457122,2015-03-31,43,CLEANING,1259.0,0
658059,2014-01-06,23,CELEBRATION,6.0,0
1645175,2015-07-15,2,PET SUPPLIES,10.0,0
2662722,2017-02-07,20,HOME CARE,293.0,10
659378,2014-01-07,10,BREAD/BAKERY,114.0,0
30971,2013-01-18,28,HOME APPLIANCES,0.0,0
2751521,2017-03-29,12,HARDWARE,2.0,0
358073,2013-07-20,6,MAGAZINES,0.0,0
71635,2013-02-10,19,PERSONAL CARE,39.0,0
745984,2014-02-24,4,LADIESWEAR,0.0,0
953942,2014-06-21,25,FROZEN FOODS,161.0,0
2110732,2016-04-02,32,LADIESWEAR,0.0,0
530584,2013-10-25,46,EGGS,117.0,0
1591911,2015-06-15,25,MEATS,167.863,2
1772460,2015-09-24,40,PRODUCE,734.344,4
2019070,2016-02-11,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2012194,2016-02-07,18,LADIESWEAR,0.0,0
2586912,2016-12-26,43,DELI,348.451,8
1047625,2014-08-12,53,CLEANING,402.0,0
1779965,2015-09-28,51,FROZEN FOODS,193.363,1
611790,2013-12-10,25,BEVERAGES,556.0,0
77757,2013-02-13,40,DELI,149.0,0
217469,2013-05-03,10,SEAFOOD,2.0,0
2114230,2016-04-04,30,LADIESWEAR,0.0,0
2566126,2016-12-14,10,GROCERY II,2.0,0
2657242,2017-02-04,17,HOME AND KITCHEN II,42.0,0
700741,2014-01-30,20,LADIESWEAR,0.0,0
164136,2013-04-03,14,PLAYERS AND ELECTRONICS,0.0,0
460973,2013-09-16,42,PREPARED FOODS,0.0,0
1118890,2014-09-21,52,PERSONAL CARE,0.0,0
299873,2013-06-18,23,BEAUTY,1.0,0
569112,2013-11-16,27,PLAYERS AND ELECTRONICS,0.0,0
360179,2013-07-22,15,HOME APPLIANCES,0.0,0
2395815,2016-09-09,31,HOME AND KITCHEN I,18.0,0
1346516,2015-01-28,4,HOME APPLIANCES,0.0,0
483856,2013-09-29,35,EGGS,59.0,0
631963,2013-12-21,40,GROCERY II,5.0,0
605975,2013-12-07,11,PREPARED FOODS,41.0,0
2841890,2017-05-18,47,PREPARED FOODS,162.385,2
1061227,2014-08-20,35,GROCERY II,2.0,0
2317390,2016-07-27,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2055411,2016-03-02,30,CELEBRATION,5.0,0
2385300,2016-09-03,36,PLAYERS AND ELECTRONICS,13.0,0
1964439,2016-01-11,28,HOME AND KITCHEN I,19.0,0
275905,2013-06-04,5,PERSONAL CARE,185.0,0
172266,2013-04-07,42,CELEBRATION,0.0,0
1642852,2015-07-13,54,GROCERY II,20.0,0
1728273,2015-08-30,50,PRODUCE,3029.876,1
2395251,2016-09-09,16,GROCERY I,1881.0,51
2846353,2017-05-21,23,BOOKS,0.0,0
1671378,2015-07-29,54,PLAYERS AND ELECTRONICS,2.0,0
2426382,2016-09-26,39,MEATS,137.869,1
1985162,2016-01-23,1,HARDWARE,1.0,0
1519762,2015-05-05,50,GROCERY II,65.0,1
1492250,2015-04-20,29,MAGAZINES,1.0,0
636902,2013-12-24,3,BEAUTY,5.0,0
2112032,2016-04-03,19,SEAFOOD,18.0,0
346036,2013-07-14,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2343746,2016-08-11,20,LAWN AND GARDEN,0.0,0
1518683,2015-05-05,20,MAGAZINES,0.0,0
2571375,2016-12-16,8,HOME AND KITCHEN I,74.0,4
2883853,2017-06-11,25,HOME AND KITCHEN II,24.0,2
460061,2013-09-16,18,DAIRY,264.0,0
1697302,2015-08-13,32,GROCERY II,2.0,0
183804,2013-04-14,16,PLAYERS AND ELECTRONICS,0.0,0
189936,2013-04-17,38,LINGERIE,18.0,0
1796844,2015-10-08,25,PLAYERS AND ELECTRONICS,3.0,0
1537578,2015-05-15,50,DELI,470.856,61
2512622,2016-11-14,1,BEAUTY,8.0,1
231653,2013-05-10,9,PET SUPPLIES,0.0,0
2036570,2016-02-20,51,DAIRY,1634.0,0
1308779,2015-01-07,30,SEAFOOD,1.0,0
2819055,2017-05-05,7,PRODUCE,4969.597,2
2988336,2017-08-08,7,LINGERIE,10.0,0
2282969,2016-07-08,15,PREPARED FOODS,44.0,0
2722925,2017-03-13,1,PREPARED FOODS,128.984,0
960255,2014-06-24,51,LINGERIE,2.0,0
1808212,2015-10-14,44,EGGS,563.0,0
2506858,2016-11-10,47,GROCERY II,29.0,0
1666953,2015-07-27,30,MEATS,55.132,0
1349549,2015-01-30,25,HARDWARE,1.0,0
462625,2013-09-17,39,SCHOOL AND OFFICE SUPPLIES,0.0,0
2377931,2016-08-30,3,HOME APPLIANCES,0.0,0
2918191,2017-06-30,39,BABY CARE,0.0,0
2536445,2016-11-27,27,SEAFOOD,34.651,0
1004827,2014-07-19,52,EGGS,0.0,0
2546153,2016-12-02,5,BREAD/BAKERY,306.465,5
2170964,2016-05-06,22,PET SUPPLIES,2.0,0
2448731,2016-10-09,16,SEAFOOD,1.0,0
467150,2013-09-20,17,BEAUTY,2.0,0
960986,2014-06-25,22,PET SUPPLIES,0.0,0
1697064,2015-08-13,26,CELEBRATION,1.0,0
1610218,2015-06-25,39,HOME AND KITCHEN II,19.0,0
2888726,2017-06-14,12,BREAD/BAKERY,199.0,2
30258,2013-01-17,8,PRODUCE,0.0,0
1986029,2016-01-23,33,MAGAZINES,2.0,0
1681607,2015-08-04,41,PET SUPPLIES,7.0,0
2272932,2016-07-02,33,MEATS,308.218,1
1010832,2014-07-23,21,DELI,0.0,0
2010667,2016-02-06,25,EGGS,610.0,0
2800889,2017-04-25,47,HARDWARE,2.0,0
2702653,2017-03-01,40,LADIESWEAR,0.0,0
1653315,2015-07-19,48,HOME AND KITCHEN I,70.0,0
506189,2013-10-12,12,BEAUTY,1.0,0
2460615,2016-10-15,5,BEVERAGES,1834.0,11
1507667,2015-04-29,11,PREPARED FOODS,51.0,0
1072391,2014-08-26,48,MAGAZINES,0.0,0
1577396,2015-06-07,18,PREPARED FOODS,73.0,0
2073174,2016-03-12,29,HOME AND KITCHEN I,24.0,0
2144150,2016-04-21,20,DAIRY,592.0,8
194653,2013-04-20,20,LADIESWEAR,0.0,0
715352,2014-02-07,30,FROZEN FOODS,31.0,0
729996,2014-02-15,41,BEVERAGES,1175.0,0
1961218,2016-01-09,37,POULTRY,278.394,1
2014147,2016-02-08,22,PERSONAL CARE,110.0,0
508399,2013-10-13,24,BABY CARE,0.0,0
868066,2014-05-04,16,BABY CARE,0.0,0
1109429,2014-09-16,38,BEAUTY,0.0,0
1282973,2014-12-22,7,SEAFOOD,54.760998,0
2258292,2016-06-24,23,BEVERAGES,1100.0,3
1120672,2014-09-22,52,PERSONAL CARE,0.0,0
1738708,2015-09-05,44,BOOKS,0.0,0
1357027,2015-02-03,35,BABY CARE,0.0,0
1634352,2015-07-09,16,PLAYERS AND ELECTRONICS,2.0,0
578628,2013-11-21,44,CELEBRATION,0.0,0
1845414,2015-11-04,38,LINGERIE,10.0,0
107734,2013-03-02,31,"LIQUOR,WINE,BEER",51.0,0
439669,2013-09-04,45,EGGS,389.0,0
965577,2014-06-27,50,PRODUCE,4.0,0
109597,2013-03-03,34,BOOKS,0.0,0
2414147,2016-09-19,45,SEAFOOD,68.91,1
419575,2013-08-24,31,GROCERY II,10.0,0
865728,2014-05-02,5,CELEBRATION,0.0,0
1106975,2014-09-15,19,MAGAZINES,1.0,0
189599,2013-04-17,29,HARDWARE,0.0,0
1241592,2014-11-29,46,AUTOMOTIVE,13.0,0
1067827,2014-08-24,20,GROCERY II,0.0,0
1359720,2015-02-05,10,LINGERIE,7.0,0
2357482,2016-08-18,6,POULTRY,418.093,1
1351587,2015-01-31,32,CELEBRATION,0.0,0
407848,2013-08-17,52,BABY CARE,0.0,0
1714515,2015-08-23,16,AUTOMOTIVE,13.0,0
2615172,2017-01-11,36,LINGERIE,0.0,0
487635,2013-10-01,40,PLAYERS AND ELECTRONICS,0.0,0
1511518,2015-05-01,2,LADIESWEAR,0.0,0
366415,2013-07-25,4,HOME AND KITCHEN II,0.0,0
18624,2013-01-11,31,GROCERY I,1816.0,0
979133,2014-07-05,31,MAGAZINES,0.0,0
636971,2013-12-24,31,BREAD/BAKERY,736.0,0
41154,2013-01-24,14,BEVERAGES,429.0,0
2013937,2016-02-08,17,GROCERY II,4.0,0
642909,2013-12-28,48,BEVERAGES,2771.0,0
2203775,2016-05-24,43,BEAUTY,0.0,0
2361016,2016-08-20,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
2007709,2016-02-04,41,"LIQUOR,WINE,BEER",85.0,1
1511564,2015-05-01,20,SEAFOOD,18.589,1
2436361,2016-10-02,2,BOOKS,0.0,0
2965139,2017-07-26,6,MAGAZINES,5.0,0
2871093,2017-06-04,17,PLAYERS AND ELECTRONICS,20.0,0
2244088,2016-06-16,24,"LIQUOR,WINE,BEER",242.0,1
1145436,2014-10-06,48,CELEBRATION,12.0,1
1407889,2015-03-04,12,EGGS,134.0,0
1667272,2015-07-27,4,GROCERY II,26.0,0
2273883,2016-07-03,10,HOME CARE,317.0,8
2456100,2016-10-13,23,DELI,95.343,0
950259,2014-06-19,21,MEATS,0.0,0
702029,2014-01-30,7,LAWN AND GARDEN,12.0,0
2595642,2016-12-31,38,PLAYERS AND ELECTRONICS,7.0,0
1371751,2015-02-11,48,CLEANING,1521.0,6
2275424,2016-07-03,53,DAIRY,1557.0,8
2496664,2016-11-05,11,HOME AND KITCHEN II,36.0,0
911944,2014-05-28,46,"LIQUOR,WINE,BEER",70.0,0
2710560,2017-03-06,13,CELEBRATION,5.0,0
316218,2013-06-27,31,GROCERY I,2609.0,0
2005885,2016-02-03,40,GROCERY II,9.0,0
1587258,2015-06-12,44,MEATS,1279.907,52
2543384,2016-12-01,22,DAIRY,341.0,16
679156,2014-01-18,15,HOME AND KITCHEN II,10.0,0
2357279,2016-08-18,5,MAGAZINES,6.0,0
2669442,2017-02-11,1,CELEBRATION,22.0,0
2475319,2016-10-24,12,"LIQUOR,WINE,BEER",30.0,0
1646039,2015-07-15,43,SEAFOOD,0.0,0
2812249,2017-05-02,16,"LIQUOR,WINE,BEER",16.0,0
1295134,2014-12-30,48,HOME AND KITCHEN II,29.0,0
1282558,2014-12-22,45,GROCERY II,126.0,0
410388,2013-08-19,24,AUTOMOTIVE,1.0,0
1197539,2014-11-05,10,BEAUTY,1.0,0
1541995,2015-05-18,25,BOOKS,0.0,0
1905337,2015-12-08,2,HOME AND KITCHEN II,3.0,0
106773,2013-03-01,54,HOME CARE,0.0,0
2777546,2017-04-12,42,BEAUTY,1.0,0
2680422,2017-02-17,17,PRODUCE,1092.301,0
177588,2013-04-10,41,HOME AND KITCHEN I,0.0,0
375148,2013-07-30,35,BOOKS,0.0,0
2335009,2016-08-06,25,POULTRY,172.981,0
68514,2013-02-08,31,CELEBRATION,0.0,0
2964397,2017-07-26,35,CLEANING,520.0,144
1955585,2016-01-06,3,BREAD/BAKERY,1344.733,0
1895813,2015-12-02,51,PREPARED FOODS,180.676,1
2610074,2017-01-08,43,BREAD/BAKERY,770.0,80
1017742,2014-07-27,15,"LIQUOR,WINE,BEER",0.0,0
1924351,2015-12-18,52,"LIQUOR,WINE,BEER",0.0,0
2770336,2017-04-08,4,LADIESWEAR,30.0,0
2668243,2017-02-10,25,POULTRY,313.461,34
1708854,2015-08-19,7,HOME AND KITCHEN I,16.0,0
2877493,2017-06-07,46,PERSONAL CARE,921.0,11
1816235,2015-10-19,2,HARDWARE,2.0,0
1882021,2015-11-25,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2554953,2016-12-07,46,PLAYERS AND ELECTRONICS,14.0,0
2777596,2017-04-12,43,LADIESWEAR,0.0,0
2265420,2016-06-28,23,BEVERAGES,891.0,4
2727192,2017-03-15,3,CELEBRATION,41.0,0
2815660,2017-05-04,12,BABY CARE,0.0,0
630531,2013-12-20,50,AUTOMOTIVE,11.0,0
1182134,2014-10-27,28,DAIRY,674.0,1
1246530,2014-12-02,34,LINGERIE,11.0,0
2221543,2016-06-03,41,HOME AND KITCHEN II,13.0,0
1189823,2014-10-31,43,DAIRY,281.0,1
1143986,2014-10-05,8,DAIRY,2065.0,5
1023590,2014-07-30,29,PREPARED FOODS,0.0,0
1831898,2015-10-28,1,BEAUTY,1.0,0
175804,2013-04-09,41,GROCERY II,15.0,0
2183234,2016-05-13,17,LAWN AND GARDEN,0.0,0
2878587,2017-06-08,27,PRODUCE,2164.511,0
2267550,2016-06-29,32,LINGERIE,0.0,0
1732227,2015-09-02,12,MEATS,162.46199,0
2562002,2016-12-11,44,HARDWARE,3.0,0
527488,2013-10-24,1,HOME AND KITCHEN II,0.0,0
1486048,2015-04-16,54,PERSONAL CARE,153.0,0
2830149,2017-05-12,19,BEVERAGES,2325.0,25
1090765,2014-09-06,14,HOME AND KITCHEN II,0.0,0
785633,2014-03-18,52,BEAUTY,0.0,0
2273707,2016-07-02,6,CLEANING,1700.0,21
2819772,2017-05-06,27,LINGERIE,5.0,1
1024542,2014-07-30,6,MEATS,361.137,0
2426498,2016-09-26,42,DAIRY,733.0,7
521638,2013-10-20,45,CLEANING,3182.0,0
699424,2014-01-29,33,"LIQUOR,WINE,BEER",102.0,0
2328166,2016-08-02,33,HOME AND KITCHEN II,16.0,0
2097522,2016-03-26,12,DELI,283.0,0
2389070,2016-09-05,42,BEAUTY,5.0,0
2753441,2017-03-30,16,LAWN AND GARDEN,0.0,0
2810768,2017-05-01,24,PET SUPPLIES,11.0,1
2796130,2017-04-23,14,CLEANING,959.0,40
1045150,2014-08-11,34,CLEANING,779.0,0
974056,2014-07-02,39,POULTRY,145.908,1
1343370,2015-01-26,51,CELEBRATION,0.0,0
481948,2013-09-28,31,HOME AND KITCHEN II,0.0,0
703574,2014-01-31,5,HARDWARE,0.0,0
2969888,2017-07-29,39,LAWN AND GARDEN,21.0,0
2094214,2016-03-24,2,BABY CARE,0.0,0
542442,2013-11-01,29,LINGERIE,0.0,0
1886340,2015-11-27,36,PLAYERS AND ELECTRONICS,4.0,0
1919471,2015-12-16,16,PET SUPPLIES,0.0,0
300340,2013-06-18,36,CLEANING,573.0,0
940808,2014-06-13,7,FROZEN FOODS,279.0,0
769252,2014-03-09,42,"LIQUOR,WINE,BEER",0.0,0
1778658,2015-09-28,15,MEATS,114.888,0
623413,2013-12-16,50,EGGS,91.0,0
1682423,2015-08-05,15,HOME APPLIANCES,0.0,0
760885,2014-03-04,9,BOOKS,0.0,0
2194878,2016-05-19,43,HOME AND KITCHEN I,9.0,0
1291524,2014-12-28,47,BEVERAGES,8393.0,8
2217329,2016-06-01,23,PET SUPPLIES,0.0,0
1389288,2015-02-21,4,LINGERIE,5.0,0
2335013,2016-08-06,25,SEAFOOD,7.0,0
34298,2013-01-20,21,FROZEN FOODS,0.0,0
313397,2013-06-25,51,PREPARED FOODS,146.42,0
144911,2013-03-23,25,DAIRY,649.0,0
521195,2013-10-20,32,PET SUPPLIES,0.0,0
1791014,2015-10-05,12,BREAD/BAKERY,135.0,0
1952667,2016-01-04,47,MEATS,687.762,0
1584489,2015-06-11,17,PLAYERS AND ELECTRONICS,1.0,0
1429662,2015-03-16,23,BEVERAGES,572.0,0
2018632,2016-02-10,48,"LIQUOR,WINE,BEER",58.0,1
490314,2013-10-03,17,AUTOMOTIVE,0.0,0
2419899,2016-09-22,8,DELI,196.948,1
980440,2014-07-06,19,EGGS,94.0,0
1567845,2015-06-01,5,HOME AND KITCHEN I,29.0,0
1862531,2015-11-14,19,FROZEN FOODS,46.0,15
2150143,2016-04-24,38,POULTRY,188.109,0
1641123,2015-07-12,7,AUTOMOTIVE,4.0,0
1698697,2015-08-14,21,"LIQUOR,WINE,BEER",52.0,0
158771,2013-03-31,14,DAIRY,174.0,0
2602335,2017-01-04,26,LINGERIE,2.0,0
1779052,2015-09-28,26,"LIQUOR,WINE,BEER",11.0,0
2960632,2017-07-24,3,BOOKS,0.0,0
2886616,2017-06-12,52,CLEANING,1265.0,20
1948231,2016-01-02,23,EGGS,47.0,0
64586,2013-02-06,21,BREAD/BAKERY,0.0,0
2920848,2017-07-02,13,HOME CARE,292.0,21
2424551,2016-09-25,38,DAIRY,1116.0,3
537341,2013-10-29,36,BEAUTY,2.0,0
2229785,2016-06-08,23,DAIRY,479.0,4
2119351,2016-04-07,24,PERSONAL CARE,265.0,0
1581575,2015-06-09,35,HOME APPLIANCES,0.0,0
52506,2013-01-30,32,BEVERAGES,81.0,0
2851486,2017-05-24,17,"LIQUOR,WINE,BEER",14.0,1
1929391,2015-12-21,44,GROCERY II,158.0,0
2366221,2016-08-23,50,"LIQUOR,WINE,BEER",65.0,0
2673566,2017-02-13,25,BREAD/BAKERY,411.941,8
2883162,2017-06-10,6,HOME CARE,391.0,11
2539242,2016-11-28,6,MEATS,358.132,1
270405,2013-06-01,46,BEVERAGES,4174.0,0
2868860,2017-06-02,54,BREAD/BAKERY,165.0,0
2064477,2016-03-07,34,PRODUCE,751.219,0
2303774,2016-07-19,49,FROZEN FOODS,311.41,0
2475285,2016-10-24,11,LINGERIE,7.0,0
2340383,2016-08-09,26,MAGAZINES,0.0,0
374963,2013-07-30,3,HOME APPLIANCES,1.0,0
1191711,2014-11-01,46,HOME AND KITCHEN I,46.0,0
